stream,department,job_role,company_level,company_name,location,required_skills,cgpa_range
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,Startup,Himalayan Organics,Ahmedabad,Lab QA,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,Startup,Wellness Forever,Pune,Lab QA,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Analytical Chemist,Startup,Tata 1mg,Mumbai,Method Validation,5.0 - 6.4
Pharmacy,Pharmaceutics,Formulation Scientist,Startup,Tata 1mg,Hyderabad,"Drug Formulation, GMP",5.0 - 6.4
Pharmacy,Pharmaceutics,Validation Executive,Startup,Himalayan Organics,Hyderabad,Process Validation,5.0 - 6.4
Pharmacy,Pharmaceutics,Validation Executive,Startup,Plix,Pune,Process Validation,5.0 - 6.4
Pharmacy,Pharmaceutics,Validation Executive,Startup,Wellness Forever,Bengaluru,Process Validation,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,Startup,Tata 1mg,Pune,Lab QA,5.0 - 6.4
Pharmacy,Pharmaceutics,Quality Assurance Officer,Startup,HealthKart,Ahmedabad,"QA, Documentation",5.0 - 6.4
Pharmacy,Pharmacology,Drug Safety Associate,Startup,Himalayan Organics,Pune,Pharmacovigilance,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,QC Analyst,Startup,Truemeds,Chennai,"HPLC, GC",5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,Startup,Tata 1mg,Hyderabad,Lab QA,5.0 - 6.4
Pharmacy,Pharmacology,Drug Safety Associate,Startup,Plix,Hyderabad,Pharmacovigilance,5.0 - 6.4
Pharmacy,Pharmaceutics,Production Executive,Startup,Wellness Forever,Ahmedabad,"Manufacturing, SOP",5.0 - 6.4
Pharmacy,Pharmacology,Drug Safety Associate,Startup,Truemeds,Ahmedabad,Pharmacovigilance,5.0 - 6.4
Pharmacy,Pharmacology,Clinical Research Associate,Startup,Truemeds,Bengaluru,Clinical Trials,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Stability Analyst,Startup,Bold Care,Ahmedabad,Stability Studies,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Calibration Executive,Startup,Wellness Forever,Pune,Instrument Calibration,5.0 - 6.4
Pharmacy,Pharmacology,Medical Writer,Startup,NetMeds,Ahmedabad,Clinical Documentation,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Analytical Chemist,Startup,Tata 1mg,Ahmedabad,Method Validation,5.0 - 6.4
Pharmacy,Pharmaceutics,Production Executive,Startup,Bold Care,Chennai,"Manufacturing, SOP",5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,Startup,PharmEasy,Mumbai,Lab QA,5.0 - 6.4
Pharmacy,Pharmaceutics,Research Associate,Startup,Plix,Bengaluru,Pharmaceutical Research,5.0 - 6.4
Pharmacy,Pharmaceutics,Validation Executive,Startup,Truemeds,Bengaluru,Process Validation,5.0 - 6.4
Pharmacy,Pharmaceutics,Production Executive,Startup,Tata 1mg,Hyderabad,"Manufacturing, SOP",5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Calibration Executive,Startup,Wellness Forever,Pune,Instrument Calibration,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Stability Analyst,Startup,Himalayan Organics,Bengaluru,Stability Studies,5.0 - 6.4
Pharmacy,Pharmaceutics,Quality Assurance Officer,Startup,Tata 1mg,Pune,"QA, Documentation",5.0 - 6.4
Pharmacy,Pharmacology,Regulatory Affairs Executive,Startup,Himalayan Organics,Ahmedabad,Drug Regulations,5.0 - 6.4
Pharmacy,Pharmaceutics,Validation Executive,Startup,Himalayan Organics,Ahmedabad,Process Validation,5.0 - 6.4
Pharmacy,Pharmaceutics,Quality Assurance Officer,Startup,Plix,Bengaluru,"QA, Documentation",5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,QC Analyst,Startup,Tata 1mg,Chennai,"HPLC, GC",5.0 - 6.4
Pharmacy,Pharmacology,Drug Safety Associate,Startup,Wellness Forever,Ahmedabad,Pharmacovigilance,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Stability Analyst,Startup,Tata 1mg,Pune,Stability Studies,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,QC Analyst,Startup,NetMeds,Bengaluru,"HPLC, GC",5.0 - 6.4
Pharmacy,Pharmaceutics,Quality Assurance Officer,Startup,Medlife,Chennai,"QA, Documentation",5.0 - 6.4
Pharmacy,Pharmacology,Regulatory Affairs Executive,Startup,Wellness Forever,Bengaluru,Drug Regulations,5.0 - 6.4
Pharmacy,Pharmacology,Regulatory Affairs Executive,Startup,Plix,Mumbai,Drug Regulations,5.0 - 6.4
Pharmacy,Pharmaceutics,Quality Assurance Officer,Startup,Truemeds,Bengaluru,"QA, Documentation",5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Analytical Chemist,Startup,PharmEasy,Mumbai,Method Validation,5.0 - 6.4
Pharmacy,Pharmaceutics,Research Associate,Startup,NetMeds,Mumbai,Pharmaceutical Research,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Analytical Chemist,Startup,Wellness Forever,Chennai,Method Validation,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,QC Analyst,Startup,HealthKart,Bengaluru,"HPLC, GC",5.0 - 6.4
Pharmacy,Pharmacology,Medical Writer,Startup,Wellness Forever,Hyderabad,Clinical Documentation,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,QC Analyst,Startup,PharmEasy,Bengaluru,"HPLC, GC",5.0 - 6.4
Pharmacy,Pharmacology,Drug Safety Associate,Startup,PharmEasy,Mumbai,Pharmacovigilance,5.0 - 6.4
Pharmacy,Pharmacology,Pharmacovigilance Analyst,Startup,PharmEasy,Ahmedabad,Adverse Event Reporting,5.0 - 6.4
Pharmacy,Pharmacology,Drug Safety Associate,Startup,HealthKart,Bengaluru,Pharmacovigilance,5.0 - 6.4
Pharmacy,Pharmacology,Medical Writer,Startup,PharmEasy,Mumbai,Clinical Documentation,5.0 - 6.4
Pharmacy,Pharmacology,Medical Writer,Startup,NetMeds,Mumbai,Clinical Documentation,5.0 - 6.4
Pharmacy,Pharmaceutics,Production Executive,Startup,NetMeds,Ahmedabad,"Manufacturing, SOP",5.0 - 6.4
Pharmacy,Pharmaceutics,Validation Executive,Startup,Truemeds,Bengaluru,Process Validation,5.0 - 6.4
Pharmacy,Pharmaceutics,Validation Executive,Startup,Bold Care,Hyderabad,Process Validation,5.0 - 6.4
Pharmacy,Pharmaceutical Analysis,Stability Analyst,Startup,Wellness Forever,Bengaluru,Stability Studies,5.0 - 6.4
Pharmacy,Pharmacology,Drug Safety Associate,Startup,Himalayan Organics,Hyderabad,Pharmacovigilance,5.0 - 6.4
Pharmacy,Pharmaceutics,Validation Executive,Startup,Plix,Mumbai,Process Validation,5.0 - 6.4
Pharmacy,Pharmacology,Regulatory Affairs Executive,Startup,Truemeds,Pune,Drug Regulations,5.0 - 6.4
Pharmacy,Pharmaceutics,Quality Assurance Officer,Startup,PharmEasy,Pune,"QA, Documentation",5.0 - 6.4
Pharmacy,Pharmacology,Drug Safety Associate,Startup,NetMeds,Hyderabad,Pharmacovigilance,5.0 - 6.4
Pharmacy,Pharmacology,Regulatory Affairs Executive,Mid,Torrent Pharma,Hyderabad,Drug Regulations,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Stability Analyst,Mid,Zydus Lifesciences,Bengaluru,Stability Studies,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,Mid,Alembic Pharma,Hyderabad,Lab QA,6.5 - 7.9
Pharmacy,Pharmaceutics,Validation Executive,Mid,Glenmark,Pune,Process Validation,6.5 - 7.9
Pharmacy,Pharmaceutics,Research Associate,Mid,Torrent Pharma,Pune,Pharmaceutical Research,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,QC Analyst,Mid,Zydus Lifesciences,Bengaluru,"HPLC, GC",6.5 - 7.9
Pharmacy,Pharmacology,Medical Writer,Mid,Zydus Lifesciences,Hyderabad,Clinical Documentation,6.5 - 7.9
Pharmacy,Pharmaceutics,Production Executive,Mid,Biocon,Mumbai,"Manufacturing, SOP",6.5 - 7.9
Pharmacy,Pharmaceutics,Research Associate,Mid,Alembic Pharma,Bengaluru,Pharmaceutical Research,6.5 - 7.9
Pharmacy,Pharmaceutics,Research Associate,Mid,Natco Pharma,Hyderabad,Pharmaceutical Research,6.5 - 7.9
Pharmacy,Pharmaceutics,Quality Assurance Officer,Mid,Glenmark,Chennai,"QA, Documentation",6.5 - 7.9
Pharmacy,Pharmacology,Drug Safety Associate,Mid,Biocon,Bengaluru,Pharmacovigilance,6.5 - 7.9
Pharmacy,Pharmacology,Medical Writer,Mid,IPCA Laboratories,Hyderabad,Clinical Documentation,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,Mid,Zydus Lifesciences,Ahmedabad,Lab QA,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Calibration Executive,Mid,Torrent Pharma,Hyderabad,Instrument Calibration,6.5 - 7.9
Pharmacy,Pharmacology,Pharmacovigilance Analyst,Mid,Alembic Pharma,Ahmedabad,Adverse Event Reporting,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,QC Analyst,Mid,Biocon,Ahmedabad,"HPLC, GC",6.5 - 7.9
Pharmacy,Pharmacology,Pharmacovigilance Analyst,Mid,Alembic Pharma,Mumbai,Adverse Event Reporting,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,Mid,IPCA Laboratories,Bengaluru,Lab QA,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,QC Analyst,Mid,Glenmark,Chennai,"HPLC, GC",6.5 - 7.9
Pharmacy,Pharmacology,Clinical Research Associate,Mid,Natco Pharma,Chennai,Clinical Trials,6.5 - 7.9
Pharmacy,Pharmaceutics,Production Executive,Mid,Torrent Pharma,Bengaluru,"Manufacturing, SOP",6.5 - 7.9
Pharmacy,Pharmacology,Drug Safety Associate,Mid,Biocon,Mumbai,Pharmacovigilance,6.5 - 7.9
Pharmacy,Pharmaceutics,Validation Executive,Mid,Natco Pharma,Hyderabad,Process Validation,6.5 - 7.9
Pharmacy,Pharmaceutics,Quality Assurance Officer,Mid,Glenmark,Ahmedabad,"QA, Documentation",6.5 - 7.9
Pharmacy,Pharmaceutics,Formulation Scientist,Mid,Alkem Laboratories,Chennai,"Drug Formulation, GMP",6.5 - 7.9
Pharmacy,Pharmacology,Clinical Research Associate,Mid,Alkem Laboratories,Ahmedabad,Clinical Trials,6.5 - 7.9
Pharmacy,Pharmaceutics,Quality Assurance Officer,Mid,Glenmark,Bengaluru,"QA, Documentation",6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,QC Analyst,Mid,Biocon,Hyderabad,"HPLC, GC",6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,Mid,Natco Pharma,Mumbai,Lab QA,6.5 - 7.9
Pharmacy,Pharmacology,Drug Safety Associate,Mid,Biocon,Bengaluru,Pharmacovigilance,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Stability Analyst,Mid,IPCA Laboratories,Chennai,Stability Studies,6.5 - 7.9
Pharmacy,Pharmaceutics,Quality Assurance Officer,Mid,Natco Pharma,Chennai,"QA, Documentation",6.5 - 7.9
Pharmacy,Pharmaceutics,Validation Executive,Mid,IPCA Laboratories,Mumbai,Process Validation,6.5 - 7.9
Pharmacy,Pharmaceutics,Research Associate,Mid,Natco Pharma,Bengaluru,Pharmaceutical Research,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,QC Analyst,Mid,Biocon,Ahmedabad,"HPLC, GC",6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Stability Analyst,Mid,Biocon,Ahmedabad,Stability Studies,6.5 - 7.9
Pharmacy,Pharmacology,Medical Writer,Mid,Biocon,Chennai,Clinical Documentation,6.5 - 7.9
Pharmacy,Pharmaceutics,Research Associate,Mid,Zydus Lifesciences,Pune,Pharmaceutical Research,6.5 - 7.9
Pharmacy,Pharmaceutics,Formulation Scientist,Mid,Natco Pharma,Pune,"Drug Formulation, GMP",6.5 - 7.9
Pharmacy,Pharmaceutics,Validation Executive,Mid,Torrent Pharma,Ahmedabad,Process Validation,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,Mid,Zydus Lifesciences,Bengaluru,Lab QA,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,QC Analyst,Mid,Zydus Lifesciences,Pune,"HPLC, GC",6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,QC Analyst,Mid,Glenmark,Pune,"HPLC, GC",6.5 - 7.9
Pharmacy,Pharmacology,Pharmacovigilance Analyst,Mid,IPCA Laboratories,Chennai,Adverse Event Reporting,6.5 - 7.9
Pharmacy,Pharmacology,Clinical Research Associate,Mid,Alkem Laboratories,Hyderabad,Clinical Trials,6.5 - 7.9
Pharmacy,Pharmacology,Regulatory Affairs Executive,Mid,Natco Pharma,Ahmedabad,Drug Regulations,6.5 - 7.9
Pharmacy,Pharmaceutics,Research Associate,Mid,Alkem Laboratories,Mumbai,Pharmaceutical Research,6.5 - 7.9
Pharmacy,Pharmacology,Clinical Research Associate,Mid,Alembic Pharma,Hyderabad,Clinical Trials,6.5 - 7.9
Pharmacy,Pharmaceutics,Quality Assurance Officer,Mid,Alembic Pharma,Pune,"QA, Documentation",6.5 - 7.9
Pharmacy,Pharmacology,Clinical Research Associate,Mid,Alembic Pharma,Ahmedabad,Clinical Trials,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,QC Analyst,Mid,Alembic Pharma,Mumbai,"HPLC, GC",6.5 - 7.9
Pharmacy,Pharmacology,Clinical Research Associate,Mid,Alembic Pharma,Hyderabad,Clinical Trials,6.5 - 7.9
Pharmacy,Pharmacology,Medical Writer,Mid,Alembic Pharma,Hyderabad,Clinical Documentation,6.5 - 7.9
Pharmacy,Pharmaceutics,Formulation Scientist,Mid,Alembic Pharma,Hyderabad,"Drug Formulation, GMP",6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Analytical Chemist,Mid,Alembic Pharma,Hyderabad,Method Validation,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Stability Analyst,Mid,Alembic Pharma,Pune,Stability Studies,6.5 - 7.9
Pharmacy,Pharmacology,Regulatory Affairs Executive,Mid,IPCA Laboratories,Chennai,Drug Regulations,6.5 - 7.9
Pharmacy,Pharmaceutics,Research Associate,Mid,IPCA Laboratories,Hyderabad,Pharmaceutical Research,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Calibration Executive,Mid,Alkem Laboratories,Bengaluru,Instrument Calibration,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Calibration Executive,Mid,Alembic Pharma,Chennai,Instrument Calibration,6.5 - 7.9
Pharmacy,Pharmacology,Regulatory Affairs Executive,Mid,IPCA Laboratories,Ahmedabad,Drug Regulations,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Stability Analyst,Mid,Zydus Lifesciences,Mumbai,Stability Studies,6.5 - 7.9
Pharmacy,Pharmacology,Regulatory Affairs Executive,Mid,Zydus Lifesciences,Chennai,Drug Regulations,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Stability Analyst,Mid,Natco Pharma,Bengaluru,Stability Studies,6.5 - 7.9
Pharmacy,Pharmacology,Medical Writer,Mid,Natco Pharma,Ahmedabad,Clinical Documentation,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,Mid,Alkem Laboratories,Mumbai,Lab QA,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Calibration Executive,Mid,IPCA Laboratories,Pune,Instrument Calibration,6.5 - 7.9
Pharmacy,Pharmacology,Drug Safety Associate,Mid,Zydus Lifesciences,Hyderabad,Pharmacovigilance,6.5 - 7.9
Pharmacy,Pharmaceutics,Quality Assurance Officer,Mid,Biocon,Chennai,"QA, Documentation",6.5 - 7.9
Pharmacy,Pharmaceutics,Research Associate,Mid,IPCA Laboratories,Chennai,Pharmaceutical Research,6.5 - 7.9
Pharmacy,Pharmaceutics,Quality Assurance Officer,Mid,Zydus Lifesciences,Mumbai,"QA, Documentation",6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Stability Analyst,Mid,Alembic Pharma,Hyderabad,Stability Studies,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Analytical Chemist,Mid,Torrent Pharma,Pune,Method Validation,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Analytical Chemist,Mid,Natco Pharma,Bengaluru,Method Validation,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,Calibration Executive,Mid,Torrent Pharma,Hyderabad,Instrument Calibration,6.5 - 7.9
Pharmacy,Pharmaceutics,Formulation Scientist,Mid,Torrent Pharma,Hyderabad,"Drug Formulation, GMP",6.5 - 7.9
Pharmacy,Pharmaceutics,Validation Executive,Mid,Alembic Pharma,Hyderabad,Process Validation,6.5 - 7.9
Pharmacy,Pharmacology,Drug Safety Associate,Mid,IPCA Laboratories,Hyderabad,Pharmacovigilance,6.5 - 7.9
Pharmacy,Pharmacology,Clinical Research Associate,Mid,Glenmark,Bengaluru,Clinical Trials,6.5 - 7.9
Pharmacy,Pharmaceutical Analysis,QC Analyst,High,Novartis,Bengaluru,"HPLC, GC",8.0 - 10.0
Pharmacy,Pharmaceutics,Validation Executive,High,Cipla,Pune,Process Validation,8.0 - 10.0
Pharmacy,Pharmacology,Regulatory Affairs Executive,High,Dr Reddy's,Ahmedabad,Drug Regulations,8.0 - 10.0
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,High,Cipla,Mumbai,Lab QA,8.0 - 10.0
Pharmacy,Pharmaceutics,Research Associate,High,Cipla,Ahmedabad,Pharmaceutical Research,8.0 - 10.0
Pharmacy,Pharmacology,Pharmacovigilance Analyst,High,Aurobindo Pharma,Chennai,Adverse Event Reporting,8.0 - 10.0
Pharmacy,Pharmacology,Drug Safety Associate,High,Pfizer,Mumbai,Pharmacovigilance,8.0 - 10.0
Pharmacy,Pharmaceutics,Formulation Scientist,High,Cipla,Bengaluru,"Drug Formulation, GMP",8.0 - 10.0
Pharmacy,Pharmaceutics,Production Executive,High,Lupin,Hyderabad,"Manufacturing, SOP",8.0 - 10.0
Pharmacy,Pharmaceutics,Quality Assurance Officer,High,Sun Pharma,Mumbai,"QA, Documentation",8.0 - 10.0
Pharmacy,Pharmacology,Medical Writer,High,Abbott,Mumbai,Clinical Documentation,8.0 - 10.0
Pharmacy,Pharmaceutics,Formulation Scientist,High,Sanofi,Hyderabad,"Drug Formulation, GMP",8.0 - 10.0
Pharmacy,Pharmaceutics,Research Associate,High,Cipla,Chennai,Pharmaceutical Research,8.0 - 10.0
Pharmacy,Pharmaceutical Analysis,QC Analyst,High,Dr Reddy's,Chennai,"HPLC, GC",8.0 - 10.0
Pharmacy,Pharmacology,Regulatory Affairs Executive,High,Sanofi,Chennai,Drug Regulations,8.0 - 10.0
Pharmacy,Pharmaceutical Analysis,QC Analyst,High,Pfizer,Hyderabad,"HPLC, GC",8.0 - 10.0
Pharmacy,Pharmaceutics,Validation Executive,High,Sun Pharma,Pune,Process Validation,8.0 - 10.0
Pharmacy,Pharmaceutics,Quality Assurance Officer,High,Sanofi,Mumbai,"QA, Documentation",8.0 - 10.0
Pharmacy,Pharmacology,Drug Safety Associate,High,Dr Reddy's,Hyderabad,Pharmacovigilance,8.0 - 10.0
Pharmacy,Pharmaceutical Analysis,Calibration Executive,High,Cipla,Bengaluru,Instrument Calibration,8.0 - 10.0
Pharmacy,Pharmaceutical Analysis,Quality Control Officer,High,Abbott,Bengaluru,Lab QA,8.0 - 10.0
Pharmacy,Pharmacology,Regulatory Affairs Executive,High,Sun Pharma,Bengaluru,Drug Regulations,8.0 - 10.0
Pharmacy,Pharmaceutics,Validation Executive,High,Pfizer,Mumbai,Process Validation,8.0 - 10.0
Pharmacy,Pharmacology,Clinical Research Associate,High,GSK,Chennai,Clinical Trials,8.0 - 10.0
Pharmacy,Pharmaceutics,Production Executive,High,Abbott,Chennai,"Manufacturing, SOP",8.0 - 10.0
Pharmacy,Pharmaceutical Analysis,Calibration Executive,High,GSK,Hyderabad,Instrument Calibration,8.0 - 10.0
Pharmacy,Pharmacology,Clinical Research Associate,High,Pfizer,Chennai,Clinical Trials,8.0 - 10.0
Pharmacy,Pharmaceutics,Research Associate,High,Sun Pharma,Chennai,Pharmaceutical Research,8.0 - 10.0
Pharmacy,Pharmaceutics,Formulation Scientist,High,Sanofi,Bengaluru,"Drug Formulation, GMP",8.0 - 10.0
Pharmacy,Pharmacology,Regulatory Affairs Executive,High,Pfizer,Chennai,Drug Regulations,8.0 - 10.0
UG,BCom,Accounts Executive,Startup,Nykaa,Bengaluru,"Accounting, Tally",5.0 - 6.4
UG,BA,Operations Coordinator,Startup,Udaan,Mumbai,Operations,5.0 - 6.4
UG,BSc,Junior Scientist,Startup,CRED,Hyderabad,Scientific Methods,5.0 - 6.4
UG,BA,Research Assistant,Startup,Urban Company,Delhi,Documentation,5.0 - 6.4
UG,BSc,Research Assistant,Startup,Unacademy,Hyderabad,Data Collection,5.0 - 6.4
UG,BCom,Business Analyst,Startup,Groww,Delhi,"Excel, Reporting",5.0 - 6.4
UG,BCom,Finance Executive,Startup,PhonePe,Mumbai,Finance Basics,5.0 - 6.4
UG,BCom,Accounts Executive,Startup,CRED,Hyderabad,"Accounting, Tally",5.0 - 6.4
UG,BCA,Database Assistant,Startup,PolicyBazaar,Chennai,MySQL,5.0 - 6.4
UG,BCom,Operations Executive,Startup,Udaan,Hyderabad,Business Ops,5.0 - 6.4
UG,BCA,System Support Executive,Startup,Meesho,Hyderabad,"OS, Networking",5.0 - 6.4
UG,BCom,Finance Executive,Startup,Razorpay,Delhi,Finance Basics,5.0 - 6.4
UG,BA,Operations Coordinator,Startup,Swiggy,Chennai,Operations,5.0 - 6.4
UG,BCA,Database Assistant,Startup,CRED,Bengaluru,MySQL,5.0 - 6.4
UG,BA,Marketing Executive,Startup,Meesho,Chennai,Digital Marketing,5.0 - 6.4
UG,BA,HR Executive,Startup,Urban Company,Pune,Recruitment,5.0 - 6.4
UG,BSc,Data Analyst,Startup,Byjus,Mumbai,"Excel, SQL",5.0 - 6.4
UG,BSc,Research Assistant,Startup,PhonePe,Chennai,Data Collection,5.0 - 6.4
UG,BA,Research Assistant,Startup,Unacademy,Hyderabad,Documentation,5.0 - 6.4
UG,BCom,Audit Assistant,Startup,PolicyBazaar,Mumbai,Auditing,5.0 - 6.4
UG,BCom,Finance Executive,Startup,Unacademy,Pune,Finance Basics,5.0 - 6.4
UG,BSc,Quality Analyst,Startup,CRED,Bengaluru,Basic QA,5.0 - 6.4
UG,BCom,Accounts Executive,Startup,Meesho,Delhi,"Accounting, Tally",5.0 - 6.4
UG,BCom,Finance Executive,Startup,Meesho,Hyderabad,Finance Basics,5.0 - 6.4
UG,BCA,System Support Executive,Startup,Razorpay,Hyderabad,"OS, Networking",5.0 - 6.4
UG,BCom,Business Analyst,Startup,Meesho,Pune,"Excel, Reporting",5.0 - 6.4
UG,BCA,System Support Executive,Startup,Swiggy,Hyderabad,"OS, Networking",5.0 - 6.4
UG,BCA,Web Developer,Startup,Byjus,Pune,"HTML, CSS, JS",5.0 - 6.4
UG,BCA,QA Tester,Startup,Swiggy,Pune,Manual Testing,5.0 - 6.4
UG,BCom,Audit Assistant,Startup,Zomato,Mumbai,Auditing,5.0 - 6.4
UG,BCom,Audit Assistant,Startup,Swiggy,Bengaluru,Auditing,5.0 - 6.4
UG,BA,Research Assistant,Startup,Meesho,Hyderabad,Documentation,5.0 - 6.4
UG,BSc,Research Assistant,Startup,Unacademy,Chennai,Data Collection,5.0 - 6.4
UG,BCom,Operations Executive,Startup,BigBasket,Delhi,Business Ops,5.0 - 6.4
UG,BSc,Lab Assistant,Startup,Meesho,Chennai,Lab Techniques,5.0 - 6.4
UG,BA,Research Assistant,Startup,Zomato,Mumbai,Documentation,5.0 - 6.4
UG,BSc,Quality Analyst,Startup,Meesho,Mumbai,Basic QA,5.0 - 6.4
UG,BCom,Operations Executive,Startup,Byjus,Pune,Business Ops,5.0 - 6.4
UG,BA,Research Assistant,Startup,PolicyBazaar,Pune,Documentation,5.0 - 6.4
UG,BSc,Research Assistant,Startup,PhonePe,Bengaluru,Data Collection,5.0 - 6.4
UG,BA,Research Assistant,Startup,BigBasket,Chennai,Documentation,5.0 - 6.4
UG,BCA,Database Assistant,Startup,Meesho,Mumbai,MySQL,5.0 - 6.4
UG,BCA,Database Assistant,Startup,CRED,Bengaluru,MySQL,5.0 - 6.4
UG,BA,Research Assistant,Startup,Razorpay,Pune,Documentation,5.0 - 6.4
