stream,department,course,job_role,company_level,company_name,location,required_skill
PG,M.Tech AIML,Engineering,Data Scientist,Mid,Microsoft,Bangalore,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,ML Research Engineer,Mid,Cognizant,Pune,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Data Scientist,Mid,Uber,Pune,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Data Scientist,Mid,HCL,Chennai,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Mid,Accenture,Delhi,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Cloud Architect,Mid,Wipro,Pune,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Cloud Architect,Mid,PhonePe,Chennai,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Cloud Architect,Mid,Freshworks,Delhi,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Data Scientist,Mid,Wipro,Pune,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Mid,Zoho,Hyderabad,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Data Scientist,Mid,Accenture,Bangalore,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Cloud Architect,Mid,Tech Mahindra,Bangalore,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Data Scientist,Mid,Capgemini,Bangalore,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Cloud Architect,Mid,Cognizant,Delhi,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Cloud Architect,Mid,HCL,Delhi,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Cloud Architect,Mid,Wipro,Hyderabad,"aws,azure,system design"
PG,M.Tech AIML,Engineering,ML Research Engineer,Mid,Nykaa,Delhi,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Cloud Architect,Mid,Infosys,Pune,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Cloud Architect,Mid,Byjus,Hyderabad,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Cloud Architect,Mid,Amazon,Bangalore,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Data Scientist,Mid,Microsoft,Delhi,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Data Scientist,Mid,Capgemini,Hyderabad,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Cloud Architect,Mid,Google,Pune,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Low,Infosys,Delhi,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,ML Research Engineer,Low,Oracle,Chennai,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Cloud Architect,Low,Byjus,Mumbai,"aws,azure,system design"
PG,M.Tech AIML,Engineering,ML Research Engineer,Low,Google,Hyderabad,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,ML Research Engineer,Low,Cognizant,Delhi,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,CRED,Bangalore,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,Oracle,Hyderabad,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,Uber,Bangalore,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Low,Google,Chennai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Data Scientist,Low,Microsoft,Chennai,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,Amazon,Hyderabad,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Data Scientist,Low,PhonePe,Chennai,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,ML Research Engineer,Low,Wipro,Mumbai,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,Amazon,Bangalore,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,HCL,Bangalore,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Data Scientist,Low,Amazon,Bangalore,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Data Scientist,Low,Meesho,Pune,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Low,Flipkart,Hyderabad,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,ML Research Engineer,Low,Byjus,Chennai,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Cloud Architect,Low,Paytm,Bangalore,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Cloud Architect,Low,Byjus,Pune,"aws,azure,system design"
PG,M.Tech AIML,Engineering,ML Research Engineer,Low,Byjus,Chennai,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Low,Meesho,Delhi,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,Meesho,Bangalore,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Cloud Architect,Low,Microsoft,Chennai,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Data Scientist,Low,Amazon,Bangalore,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Low,Google,Mumbai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Data Scientist,Low,Swiggy,Hyderabad,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Cloud Architect,Low,PhonePe,Delhi,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Data Scientist,Low,Wipro,Pune,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,Razorpay,Chennai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,ML Research Engineer,Low,Uber,Delhi,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,ML Research Engineer,Low,Accenture,Hyderabad,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,Accenture,Chennai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,Nykaa,Hyderabad,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,ML Research Engineer,Low,Ola,Bangalore,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Low,CRED,Bangalore,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Cloud Architect,Low,Tech Mahindra,Chennai,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,HCL,Mumbai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Data Scientist,Low,CRED,Chennai,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Low,Razorpay,Pune,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Low,Paytm,Bangalore,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Data Scientist,Low,TCS,Bangalore,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Cloud Architect,Low,Google,Hyderabad,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Low,Uber,Chennai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Data Scientist,Low,Capgemini,Delhi,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,ML Research Engineer,Low,Google,Bangalore,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,ML Research Engineer,Low,IBM,Delhi,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Cloud Architect,Low,Uber,Bangalore,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Low,TCS,Hyderabad,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Nykaa,Mumbai,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,CRED,Hyderabad,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Google,Bangalore,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Ola,Mumbai,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Flipkart,Delhi,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Flipkart,Chennai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Byjus,Delhi,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Flipkart,Bangalore,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Zoho,Delhi,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,TCS,Chennai,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Flipkart,Hyderabad,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Amazon,Chennai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Capgemini,Delhi,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Zomato,Bangalore,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Flipkart,Delhi,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Meesho,Mumbai,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Wipro,Hyderabad,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Ola,Hyderabad,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Wipro,Bangalore,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Cognizant,Bangalore,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Google,Chennai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Cognizant,Pune,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Nykaa,Pune,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Byjus,Delhi,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,CRED,Mumbai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Zoho,Mumbai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Zomato,Hyderabad,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Cognizant,Bangalore,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Flipkart,Delhi,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Google,Mumbai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Uber,Pune,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Uber,Bangalore,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Byjus,Mumbai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Freshworks,Mumbai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Uber,Mumbai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Microsoft,Pune,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Cognizant,Hyderabad,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Zoho,Bangalore,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Zomato,Hyderabad,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Google,Bangalore,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Zomato,Pune,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,PhonePe,Chennai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Oracle,Pune,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Swiggy,Pune,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Zoho,Pune,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Zomato,Chennai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Flipkart,Hyderabad,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Oracle,Mumbai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Byjus,Hyderabad,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Paytm,Delhi,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,IBM,Hyderabad,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Microsoft,Mumbai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Zomato,Mumbai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Amazon,Chennai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Cognizant,Hyderabad,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Google,Chennai,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,HCL,Hyderabad,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,TCS,Chennai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,IBM,Pune,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Ola,Bangalore,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,IBM,Chennai,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Byjus,Chennai,"aws,azure,system design"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Meesho,Hyderabad,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Uber,Delhi,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Microsoft,Pune,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,PhonePe,Bangalore,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Infosys,Mumbai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,HCL,Pune,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Razorpay,Mumbai,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,TCS,Bangalore,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Capgemini,Bangalore,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Google,Hyderabad,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Razorpay,Pune,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Paytm,Bangalore,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Tech Mahindra,Bangalore,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Google,Bangalore,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,HCL,Hyderabad,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Microsoft,Mumbai,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Wipro,Delhi,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Uber,Mumbai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Zomato,Delhi,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Tech Mahindra,Delhi,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,Zomato,Hyderabad,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Senior Software Engineer,Startup,Zoho,Mumbai,"system design,java,python,cloud"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Meesho,Mumbai,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Ola,Pune,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Byjus,Chennai,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Google,Hyderabad,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Accenture,Chennai,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Google,Chennai,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Zomato,Pune,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Cognizant,Delhi,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Zomato,Bangalore,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Oracle,Chennai,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Microsoft,Hyderabad,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,ML Research Engineer,Startup,Wipro,Hyderabad,"machine learning,deep learning,research"
PG,M.Tech AIML,Engineering,Cloud Architect,Startup,Capgemini,Hyderabad,"aws,azure,system design"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Paytm,Hyderabad,"python,statistics,machine learning"
PG,M.Tech AIML,Engineering,Embedded Systems Architect,Startup,IBM,Pune,"embedded systems,rtos,hardware design"
PG,M.Tech AIML,Engineering,Data Scientist,Startup,Paytm,Hyderabad,"python,statistics,machine learning"
